rssi_from_min,interrogator_timestamp,doppler_hz,lastseentimestamp,phase_rads,doppler,tagseencount,doppler_by_phase,id,antenna,velocity_by_doppler,absolute_timestamp,epc96,rospecid,doppler_channel,rssi_from_mean,inventoryparameterspecid,phase,velocity_by_phase,channelindex,relative_timestamp,rssi,accessspecid
1.0,1501081903495671,0.1875,1501081903495671,5.45483568172134,3,1,nan,60,1,0.061224489795918366,2017-05-28 02:23:21,00e200600322f10741000000,1,172265625.0,-0.20000000000000284,1,3556,nan,33,1636060,-56,0
1.0,1501081903543523,-0.1875,1501081903543523,1.2026409377023426,65533,1,nan,61,1,-0.061224489795918366,2017-05-28 02:23:21,00e200600322f041ef000000,1,-172265625.0,-0.6538461538461533,1,784,nan,33,1683912,-48,0
2.0,1501081903555332,-0.5625,1501081903555332,5.405748296509,65527,1,nan,62,1,-0.1836734693877551,2017-05-28 02:23:21,00e200600322f10741000000,1,-516796875.0,0.79999999999999716,1,3524,nan,33,1695721,-55,0
2.0,1501081903578982,-0.125,1501081903578982,4.338097668140593,65534,1,nan,63,1,-0.04081632653061224,2017-05-28 02:23:21,00e200600322f041ef000000,1,-114843750.0,0.3461538461538467,1,2828,nan,33,1719371,-47,0
2.0,1501081903592631,-0.5,1501081903592631,5.4671075280244255,65528,1,nan,64,1,-0.16326530612244897,2017-05-28 02:23:21,00e200600322f10741000000,1,-459375000.0,0.79999999999999716,1,3564,nan,33,1733020,-55,0
6.0,1501081903648794,1.25,1501081903648794,2.018718716857504,20,1,nan,65,1,0.40794125645906987,2017-05-28 02:23:21,00e200600322f10741000000,1,1149062500.0,1.6000000000000014,1,1316,nan,34,1789183,-56,0
1.0,1501081903658432,1.4375,1501081903658432,0.607456392002714,23,1,nan,66,1,0.4691324449279304,2017-05-28 02:23:21,00e200600322f041ef000000,1,1321421875.0,-0.3461538461538467,1,396,nan,34,1798821,-48,0
2.0,1501081903677528,0.0625,1501081903677528,0.6933593161243098,1,1,0.3579774560117299,67,1,0.020397062822953494,2017-05-28 02:23:21,00e200600322f041ef000000,1,57453125.0,0.6538461538461533,1,452,0.11682701855155722,34,1817917,-47,0
6.0,1501081903687511,1.5625,1501081903687511,5.123495831538041,25,1,nan,68,1,0.5099265705738374,2017-05-28 02:23:21,00e200600322f10741000000,1,1436328125.0,1.6000000000000014,1,3340,nan,34,1827900,-56,0
6.0,1501081903735523,-0.875,1501081903735523,1.9573594853420782,65522,1,-5.247711509622595,69,1,-0.28555887952134895,2017-05-28 02:23:21,00e200600322f10741000000,1,-804343750.0,1.6000000000000014,1,1276,-1.712606421416131,34,1875912,-56,0
1.0,1501081903746983,-0.75,1501081903746983,0.8160777791551611,65524,1,nan,70,1,-0.24476475387544194,2017-05-28 02:23:21,00e200600322f041ef000000,1,-689437500.0,-0.3461538461538467,1,532,nan,34,1887372,-48,0
2.0,1501081903767203,-0.125,1501081903767203,0.6994952392758523,65534,1,-0.45882016567754724,71,1,-0.04079412564590699,2017-05-28 02:23:21,00e200600322f041ef000000,1,-114906250.0,0.6538461538461533,1,456,-0.1497373399002058,34,1907592,-47,0
6.0,1501081903777122,0.0625,1501081903777122,5.148039524144211,1,1,nan,72,1,0.020397062822953494,2017-05-28 02:23:21,00e200600322f10741000000,1,57453125.0,1.6000000000000014,1,3356,nan,34,1917511,-56,0
6.0,1501081903828123,2.0,1501081903828123,5.056000676871073,32,1,-0.14360931648399036,73,1,0.6527060103345118,2017-05-28 02:23:21,00e200600322f10741000000,1,1838500000.0,1.6000000000000014,1,3296,-0.046867332004565804,34,1968512,-56,0
1.0,1501081903844976,-0.1875,1501081903844976,5.190990986205009,65533,1,nan,74,1,-0.06115792334873607,2017-05-28 02:23:21,00e200600322f041ef000000,1,-172453125.0,-0.375,1,3384,nan,35,1985365,-48,0
6.0,1501081903872299,-0.8125,1501081903872299,0.2699806186678728,65523,1,nan,75,1,-0.26501766784452296,2017-05-28 02:23:21,00e200600322f10741000000,1,-747296875.0,0.9166666666666643,1,176,nan,35,2012688,-56,0
2.0,1501081903882013,0.375,1501081903882013,5.197126909356553,6,1,nan,76,1,0.12231584669747214,2017-05-28 02:23:21,00e200600322f041ef000000,1,344906250.0,0.625,1,3388,nan,35,2022402,-47,0
1.0,1501081903932459,0.125,1501081903932459,5.21553467881118,2,1,0.02903785731276894,77,1,0.04077194889915738,2017-05-28 02:23:21,00e200600322f041ef000000,1,114968750.0,-0.375,1,3400,0.00947144027597791,35,2072848,-48,0
6.0,1501081903944224,-2.5,1501081903944224,0.46019423636569234,65496,1,nan,78,1,-0.8154389779831476,2017-05-28 02:23:21,00e200600322f10741000000,1,-2299375000.0,0.9166666666666643,1,300,nan,35,2084613,-56,0
1.0,1501081903967298,-0.1875,1501081903967298,5.227806525114265,65533,1,nan,79,1,-0.06115792334873607,2017-05-28 02:23:21,00e200600322f041ef000000,1,-172453125.0,-0.375,1,3408,nan,35,2107687,-48,0
6.0,1501081903980729,0.625,1501081903980729,0.2699806186678728,10,1,nan,80,1,0.2038597444957869,2017-05-28 02:23:21,00e200600322f10741000000,1,574843750.0,0.9166666666666643,1,176,nan,35,2121118,-56,0
6.0,1501081904024591,1.5,1501081904024591,0.2638446955163303,24,1,-0.011132215813232373,81,1,0.48926338678988857,2017-05-28 02:23:21,00e200600322f10741000000,1,1379625000.0,0.9166666666666643,1,172,-0.0036310570741720162,35,2164980,-56,0
1.0,1501081904058519,0.5,1501081904058519,0.5767767762450011,8,1,nan,82,1,0.16299918500407498,2017-05-28 02:23:21,00e200600322f041ef000000,1,460125000.0,-0.43999999999999773,1,376,nan,36,2198908,-48,0
1.0,1501081904073162,-0.875,1501081904073162,0.5951845456996288,65522,1,0.10003713378406033,83,1,-0.2852485737571312,2017-05-28 02:23:21,00e200600322f041ef000000,1,-805218750.0,-0.43999999999999773,1,388,0.032611942553890896,36,2213551,-48,0
8.0,1501081904083096,-0.25,1501081904083096,2.098485717827557,65532,1,nan,84,1,-0.08149959250203749,2017-05-28 02:23:21,00e200600322f10741000000,1,-230062500.0,2.1923076923076934,1,1368,nan,36,2223485,-56,0
2.0,1501081904133442,-0.1875,1501081904133442,0.607456392002714,65533,1,nan,85,1,-0.061124694376528114,2017-05-28 02:23:21,00e200600322f041ef000000,1,-172546875.0,0.56000000000000227,1,396,nan,36,2273831,-47,0
8.0,1501081904146984,-3.25,1501081904146984,2.098485717827557,65484,1,nan,86,1,-1.0594947025264874,2017-05-28 02:23:21,00e200600322f10741000000,1,-2990812500.0,2.1923076923076934,1,1368,nan,36,2287373,-56,0
