rssi_from_min,interrogator_timestamp,phase_cos_rads,doppler_hz,lastseentimestamp,phase_rads,doppler,tagseencount,doppler_by_phase,id,antenna,prx_moving_parts,velocity_by_doppler,absolute_timestamp,epc96,rospecid,prx_moving_parts_deoscillated,doppler_channel,rssi_from_mean,inventoryparameterspecid,phase,velocity_by_phase,channelindex,relative_timestamp,rssi,accessspecid
1.0,1477939174552779,0.4496113296546066,-2.5625,1477939174552779,5.178719139901925,65495,1,0.07608392198618463,4469,1,23.539916155359446,-0.8367346938775511,2016-10-31 18:35:02,00e200600319965584000000,1,23.703437891372456,-2354296875.0,0.06395348837209269,1,3376,0.02484372962814192,33,61149525,-45,0
1.0,1477939174576481,-0.416429560097637,0.1875,1477939174576481,2.000310947402876,3,1,10.42402803560881,4470,1,23.539916155359446,0.061224489795918366,2016-10-31 18:35:02,00e200600319965584000000,1,23.703437891372456,172265625.0,0.06395348837209269,1,1304,3.4037642565253257,33,61173227,-45,0
2.0,1477939174659428,-0.9191138516900578,-1.5625,1477939174659428,2.736621725587984,65511,1,0.0030690957626006003,4471,1,37.5493676133054,-0.5099265705738374,2016-10-31 18:35:02,2015cccc0000000000000003,1,37.70327042367059,-1436328125.0,-0.7142857142857153,1,1784,0.001001608625270797,34,61256174,-59,0
1.0,1477939174674973,-0.35989503653498817,-1.1875,1477939174674973,1.9389517158874505,65517,1,0.0009245881303059199,4472,1,23.549367613305392,-0.3875441936361164,2016-10-31 18:35:02,00e200600319965584000000,1,23.703270423670578,-1091609375.0,-0.011904761904759198,1,1264,0.0003017421148673114,34,61271719,-45,0
1.0,1477939174684406,0.31368174039889113,1.4375,1477939174684406,5.031456984264903,23,1,26.08859853705077,4473,1,23.549367613305392,0.4691324449279304,2016-10-31 18:35:02,00e200600319965584000000,1,23.703270423670578,1321421875.0,-0.011904761904759198,1,3280,8.514092533168595,34,61281152,-45,0
1.0,1477939174695570,-0.36561299780477385,-0.6875,1477939174695570,1.945087639038993,65525,1,-21.999773266750267,4474,1,23.549367613305392,-0.22436769105248844,2016-10-31 18:35:02,00e200600319965584000000,1,23.703270423670578,-631984375.0,-0.011904761904759198,1,1268,-7.179692118602209,34,61292316,-45,0
1.0,1477939174720762,0.887639620402854,1.5625,1477939174720762,5.8045833013592665,25,1,3.9777566584279658,4475,1,38.54936761330539,0.5099265705738374,2016-10-31 18:35:02,2015cccc0000000000000003,1,38.70327042367058,1436328125.0,-1.7142857142857153,1,3784,1.2981528393020285,34,61317508,-60,0
1.0,1477939174729600,-0.3311063057598763,-1.6875,1477939174729600,1.9082721001297376,65509,1,-0.0860317579387675,4476,1,23.549367613305392,-0.5507206962197444,2016-10-31 18:35:02,00e200600319965584000000,1,23.703270423670578,-1551234375.0,-0.011904761904759198,1,1244,-0.0280767227431387,34,61326346,-45,0
1.0,1477939174756959,0.8348628749863799,2.3125,1477939174756959,5.700272607783043,37,1,-0.22916370732913593,4477,1,38.54936761330539,0.7546913244492793,2016-10-31 18:35:02,2015cccc0000000000000003,1,38.70327042367058,2125765625.0,-1.7142857142857153,1,3716,-0.07478826456213303,34,61353705,-60,0
1.0,1477939174768903,-0.30784964004153487,2.0625,1477939174768903,1.8837284075235674,33,1,-0.04965966504094243,4478,1,23.549367613305392,0.6731030731574653,2016-10-31 18:35:02,00e200600319965584000000,1,23.703270423670578,1895953125.0,-0.011904761904759198,1,1228,-0.016206580921710883,34,61365649,-45,0
