rssi_from_min,interrogator_timestamp,phase_cos_rads,doppler_hz,lastseentimestamp,phase_rads,doppler,tagseencount,doppler_by_phase,id,antenna,prx_moving_parts,velocity_by_doppler,absolute_timestamp,epc96,rospecid,prx_moving_parts_deoscillated,doppler_channel,rssi_from_mean,inventoryparameterspecid,phase,velocity_by_phase,channelindex,relative_timestamp,rssi,accessspecid
10.0,1467299827990188,-0.9495281805930367,-2.125,1467299827990188,2.82252464970958,65502,1,-68.47349749582638,75,1,24.234721955623968,-0.7061755746330657,2016-06-30 15:13:13,00e200600319961ccc000000,1,24.706049312367348,-1918343750.0,5.569277108433738,1,1840,-22.75497009000046,1,325931,-46,0
10.0,1467299827994683,0.9456073253805212,-0.5625,1467299827994683,5.9518454569962875,65527,1,55.400097330367075,76,1,24.234721955623968,-0.1869288285793409,2016-06-30 15:13:13,00e200600319961ccc000000,1,24.706049312367348,-507796875.0,5.569277108433738,1,3880,18.410444972705758,1,330426,-46,0
10.0,1467299827998938,0.9495281805930367,-0.5625,1467299827998938,5.964117303299373,65527,1,0.2295094007050604,77,1,24.234721955623968,-0.1869288285793409,2016-06-30 15:13:13,00e200600319961ccc000000,1,24.706049312367348,-507796875.0,5.569277108433738,1,3888,0.07627008608309956,1,334681,-46,0
10.0,1467299828003070,0.9435934581619603,2.125,1467299828003070,5.945709533844745,34,1,-0.35451204017425286,78,1,24.234721955623968,0.7061755746330657,2016-06-30 15:13:13,00e200600319961ccc000000,1,24.706049312367348,1918343750.0,5.569277108433738,1,3876,-0.11781070291030282,1,338813,-46,0
10.0,1467299828006934,0.9415440651830208,6.375,1467299828006934,5.939573610693203,102,1,-0.126366783126289,79,1,24.234721955623968,2.1185267238991967,2016-06-30 15:13:13,00e200600319961ccc000000,1,24.706049312367348,5755031250.0,5.569277108433738,1,3872,-0.04199394620646547,1,342677,-46,0
10.0,1467299828011632,0.9435934581619603,2.125,1467299828011632,5.945709533844745,34,1,0.10393385483183923,80,1,24.234721955623968,0.7061755746330657,2016-06-30 15:13:13,00e200600319961ccc000000,1,24.706049312367348,1918343750.0,5.569277108433738,1,3876,0.03453908219280174,1,347375,-46,0
10.0,1467299828015145,0.9373390119125748,4.25,1467299828015145,5.927301764390117,68,1,-0.41697801024765524,81,1,24.234721955623968,1.4123511492661314,2016-06-30 15:13:13,00e200600319961ccc000000,1,24.706049312367348,3836687500.0,5.569277108433738,1,3864,-0.13856926399811306,1,350888,-46,0
10.0,1467299828019233,0.9373390119125748,3.3125,1467299828019233,5.927301764390117,53,1,0.0,82,1,24.234721955623968,1.1008031016338964,2016-06-30 15:13:13,00e200600319961ccc000000,1,24.706049312367348,2990359375.0,5.569277108433738,1,3864,0.0,1,354976,-46,0
10.0,1467299828023950,0.9456073253805212,0.5625,1467299828023950,5.9518454569962875,9,1,0.41406084375662355,83,1,24.234721955623968,0.1869288285793409,2016-06-30 15:13:13,00e200600319961ccc000000,1,24.706049312367348,507796875.0,5.569277108433738,1,3880,0.13759983730488737,1,359693,-46,0
10.0,1467299828028749,0.9394592236021897,2.6875,1467299828028749,5.93343768754166,43,1,-0.3052393727859997,84,1,24.234721955623968,0.8931044032124066,2016-06-30 15:13:13,00e200600319961ccc000000,1,24.706049312367348,2426140625.0,5.569277108433738,1,3868,-0.10143651269543054,1,364492,-46,0
10.0,1467299828032376,-0.9533060403541939,-0.5625,1467299828032376,2.834796496012665,65527,1,-67.98512027846704,85,1,24.234721955623968,-0.1869288285793409,2016-06-30 15:13:13,00e200600319961ccc000000,1,24.706049312367348,-507796875.0,5.569277108433738,1,1848,-22.59267359018567,1,368119,-46,0
10.0,1467299828036493,0.9456073253805212,1.5,1467299828036493,5.9518454569962875,24,1,60.24942312363372,86,1,24.234721955623968,0.4984768762115757,2016-06-30 15:13:13,00e200600319961ccc000000,1,24.706049312367348,1354125000.0,5.569277108433738,1,3880,20.02196282147894,1,372236,-46,0
10.0,1467299828039221,0.9514350209690082,0.5625,1467299828039221,5.970253226450915,9,1,0.5369661840175999,87,1,24.234721955623968,0.1869288285793409,2016-06-30 15:13:13,00e200600319961ccc000000,1,24.706049312367348,507796875.0,5.569277108433738,1,3892,0.17844348402689555,1,374964,-46,0
10.0,1467299828043355,0.9456073253805212,1.5,1467299828043355,5.9518454569962875,24,1,-0.3543405297532687,88,1,24.234721955623968,0.4984768762115757,2016-06-30 15:13:13,00e200600319961ccc000000,1,24.706049312367348,1354125000.0,5.569277108433738,1,3880,-0.11775370692437619,1,379098,-46,0
